308,165,371,215,1
308.67,164.01,370.17,212.82,0.97827
312.68,159.93,374.57,209.05,0.92453
311.87,159.96,371.78,207.48,0.89851
311.36,160.65,371.36,208.24,0.89781
313.06,160.71,372.55,207.9,0.79466
316.86,160.98,376.26,208.1,0.78577
317.06,161.57,375.92,208.26,0.82654
315.56,163.47,374.6,210.3,0.74845
314.59,162.8,373.75,209.72,0.82526
316.92,161.6,375.85,208.34,0.83674
315.19,161.36,373.47,207.58,0.78831
312.75,162.59,370.8,208.63,0.71945
313.04,161.86,371.27,208.05,0.73831
316.15,160.25,374.18,206.27,0.7436
315.74,161.14,373.97,207.33,0.75753
312.11,162.43,369.71,208.11,0.69657
312.16,162.41,369.72,208.06,0.71589
313.31,164.21,369.24,208.56,0.66165
311.66,163.96,368.75,209.24,0.74947
309.87,164.94,367.91,210.98,0.73672
310.67,167.06,367.61,212.21,0.72136
316.22,167.34,373.38,212.66,0.72855
317.05,169.63,374.82,215.45,0.74219
314.81,169.14,373.21,215.46,0.72715
318.24,171.56,376.27,217.58,0.71152
320.84,177.47,378.92,223.53,0.72971
324.19,184.36,383.2,231.16,0.59242
323.38,186.61,388.88,238.56,0.60512
333.5,207.75,384.5,248.25,0.61807
335.91,205.98,389.65,248.67,0.61754
330.58,200.66,385.69,244.4,0.66081
324.65,189.5,381.36,234.48,0.65467
322.5,183.47,379.45,228.64,0.68549
325.88,190.08,382.2,234.74,0.65771
325,190.9,380.55,234.95,0.66672
323.24,187.04,379.93,231.99,0.68014
319.85,181.67,377.05,227.03,0.74449
320.13,179.69,375.96,223.95,0.76143
317.91,179.51,374.86,224.66,0.80452
314.2,179.39,369.87,223.52,0.78104
312.17,176.84,368.8,221.75,0.78242
317.56,168.72,374.86,214.17,0.70369
322.79,167.19,380.94,213.3,0.66001
322.26,169.8,390.64,224.07,0.70339
346,189,390,224,0.72034
351.03,186.94,399.85,225.75,0.70756
355.75,179.74,405.91,219.6,0.68784
362.49,169.53,413.36,209.92,0.66822
372.35,161.81,422.26,201.42,0.68118
381.29,156.57,436.3,200.21,0.68727
397.67,145.83,456.33,192.33,0.53583
404.38,145.61,460.73,190.28,0.50984
408.84,145.79,465.7,190.88,0.52562
414.16,143.3,470.85,188.25,0.49641
414.04,142.92,470.91,188.02,0.51353
405,145,468,195,0.56047
398.57,151.62,462.88,202.67,0.52668
397.23,155.69,461.37,206.59,0.48964
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
392.5,145,455.5,195,0.51133
404.5,138,464.67,185.67,0.58341
407.4,138.8,466.13,185.36,0.57571
408.07,134.95,466.22,181.05,0.58158
408.98,132.18,466.71,177.96,0.56898
409.77,126.22,469.65,173.71,0.56724
408.82,124.18,469.34,172.18,0.55273
408.82,124.21,469.66,172.46,0.5469
409.64,123.68,470.21,171.72,0.54001
408.91,116.74,471.81,166.63,0.5378
411.17,115.12,472.84,164.02,0.53987
410.18,111.59,471.69,160.37,0.53626
411.79,109.59,472.44,157.69,0.53461
414.38,111.64,474.75,159.51,0.52204
416.37,117.01,475.9,164.21,0.53981
415.58,120.82,475.47,168.31,0.54232
415.4,121.71,475.28,169.18,0.54069
418.56,127.29,477.25,173.83,0.53217
419.19,128.79,477.85,175.3,0.53062
420.27,133.83,478.32,179.86,0.53704
419.77,140.99,478.79,187.79,0.54381
420.76,149.88,479.49,196.45,0.54266
422.58,151.79,480.66,197.84,0.55064
422.7,154.39,481.57,201.06,0.55239
422.26,161.53,481.75,208.71,0.55382
421.97,165.58,481.69,212.94,0.55721
419.31,172.52,480.04,220.68,0.58054
414.56,176.41,477.16,226.06,0.55635
410.62,178.83,477.11,231.52,0.56703
406.41,183.26,474.61,237.3,0.57121
408.08,183.51,477.48,238.45,0.58675
405.45,182.79,476.14,238.76,0.58796
405.87,183.23,475.31,238.2,0.59403
407.01,182.69,476.37,237.61,0.59254
411.71,182.85,480.14,237.02,0.58253
412.24,184.93,480.79,239.19,0.60432
411.47,187.33,480.22,241.75,0.58715
408.6,184.67,480.51,241.6,0.56202
407.84,184.34,478.56,240.33,0.53858
406.17,185.48,477.42,241.88,0.56329
405.63,187.07,477.43,243.92,0.56407
406.18,187.57,478.57,244.88,0.54995
405.5,186.45,476.87,242.98,0.55155
404.2,187.29,476.56,244.61,0.54383
400.37,190.19,474.12,248.61,0.53127
397.11,190.45,473.52,250.99,0.50525
390.96,188.53,471.3,252.19,0.50464
388.26,189.83,469.92,254.54,0.49231
385.81,189.1,468.3,254.47,0.47177
384.01,189.07,467,254.83,0.47682
376.87,191.38,459.46,256.83,0.46679
