396,244,439,282,1
387,237.75,432.65,278.09,0.86106
385.19,235.93,432.44,277.71,0.76371
391.23,235.49,438.55,277.32,0.73153
394.24,240.38,442.54,283.08,0.72015
394.03,242.7,441.39,284.58,0.72718
389.48,241.23,437.26,283.47,0.67217
393.34,241.76,441.59,284.43,0.66082
393.96,242.56,442.15,285.17,0.66986
392.42,238.46,438.38,279.09,0.72132
397.7,241.33,444.14,282.39,0.69682
399.27,246.8,445.72,287.87,0.69456
397.64,248.78,443.93,289.71,0.69928
394.07,249.44,440.47,290.46,0.68088
397.37,248.73,444.41,290.33,0.67838
402.54,246.92,450.25,289.1,0.67632
403.29,246.24,450.23,287.75,0.68426
403.07,251.68,449.81,293.01,0.68972
404.52,254.46,450.85,295.41,0.69736
400.12,252.65,446.25,293.44,0.68892
398.02,247.57,444.27,288.45,0.63539
400.47,243.98,447.28,285.36,0.61907
403,241.75,449.45,282.82,0.60756
401.67,239.8,448.2,280.94,0.59359
399.48,239.43,445.88,280.45,0.54783
403.53,240.49,449.86,281.45,0.53958
401.38,242.94,448.31,284.44,0.51452
392,236,435,274,0.66039
392.84,232.33,436.9,271.27,0.67044
394.3,232.71,438.43,271.71,0.67397
393.96,235.38,438.32,274.59,0.66907
392.05,239,437.45,279.13,0.6659
390.83,240.38,436.31,280.58,0.6435
392.42,238.9,437.31,278.58,0.63623
388.28,237.26,433.21,276.98,0.60082
389.58,238.47,431.7,275.69,0.59088
394.8,241.4,436.36,278.12,0.58728
396.57,244.13,437.45,280.25,0.589
394.87,244.9,434.67,280.06,0.5807
396.65,243.4,436.29,278.43,0.5889
400.3,241.08,439.84,276.02,0.57641
400.05,243.09,439.09,277.58,0.57633
401.34,246.41,439.23,279.88,0.58268
406.67,246.72,443.86,279.58,0.5766
407.33,243.42,444.55,276.31,0.5847
404.38,243.91,441.5,276.71,0.58767
405.13,242.56,442.22,275.32,0.58625
405.76,242.3,442.95,275.16,0.58177
406.52,242.66,444.15,275.9,0.59578
405.93,243.24,443.53,276.46,0.59385
406.88,243.71,444.67,277.09,0.59062
407.23,243.77,444.95,277.09,0.59396
407.15,241.73,445.08,275.24,0.59856
409.01,241.85,447.24,275.63,0.58877
410.22,243.91,448.38,277.62,0.59476
411.26,244.93,449.22,278.47,0.60376
408.1,245.31,445.81,278.62,0.6052
408.02,245.03,446.06,278.64,0.59379
410.27,244.63,448.19,278.12,0.60479
410,244.76,448.09,278.41,0.59726
409.61,244.69,447.49,278.15,0.60604
