290,272,349,331,1
286.8,267,343.4,323.6,0.98471
286.07,268.28,340.69,322.91,0.95055
277.68,260.12,331.75,314.19,0.95165
283.56,261.42,338.73,316.59,0.95638
284.97,259.2,339.04,313.27,0.94021
280.85,261.53,335.58,316.26,0.91556
282.07,263.94,336.96,318.84,0.90961
273.82,253.16,328.15,307.5,0.89859
275.63,257.94,328.98,311.3,0.8941
275.7,259.16,331.12,314.58,0.88925
274.4,253.3,329.38,308.28,0.88342
277.79,254.69,332.56,309.46,0.86662
277,250.48,331.12,304.6,0.85505
277.92,250.29,331.46,303.83,0.85342
278.94,255.3,332.89,309.25,0.84303
278.66,259.03,332.21,312.58,0.76785
281.22,260.39,335.45,314.62,0.76045
273.99,259.04,328.05,313.09,0.73009
279.22,261.77,333.4,315.95,0.74445
277.07,260.76,330.98,314.68,0.70289
274.05,262.16,328.19,316.3,0.72302
277.06,261.36,329.63,313.93,0.70235
274.03,260.91,325.93,312.81,0.69709
278.91,264.85,330.91,316.85,0.67042
274.81,260.35,327.55,313.09,0.64798
278.24,261.42,330.13,313.31,0.61497
277.35,264.86,330.69,318.21,0.72986
280.11,262.86,332.67,315.41,0.69425
292,262,333,303,0.70919
285.3,266.45,342.65,323.8,0.66146
284.94,270.42,341.7,327.18,0.84473
280.55,258.2,343.59,321.24,0.77718
274.05,262.31,337.94,326.2,0.69799
274.49,265.17,339.06,329.74,0.67701
268.62,250.39,340.49,322.26,0.55754
265.95,250.71,338.55,323.31,0.52193
262.99,257.86,338.06,332.92,0.48011
260.45,252.29,334.79,326.62,0.45242
260.79,254.08,335.55,328.84,0.38694
259.42,256.24,334.36,331.18,0.38682
261.48,251.99,336.23,326.73,0.37431
257.95,246.23,332.89,321.17,0.38331
260.87,251.39,335.92,326.44,0.39286
259.64,252.19,335.25,327.79,0.35638
260.01,245.79,336.34,322.12,0.34529
257.23,248.25,334.3,325.32,0.36158
271.86,257.57,323.71,309.43,0.61568
271.91,254.53,323.59,306.2,0.66185
275.12,255.56,327.75,308.19,0.65445
276.67,257.65,329.58,310.56,0.55852
278.73,259.92,331.93,313.12,0.57467
292,250,333,291,0.67296
285.45,248.38,328.03,290.96,0.61465
NaN,NaN,NaN,NaN,NaN
287.5,248.5,365.5,326.5,0.69344
291.99,252.5,368.47,328.98,0.76503
292.66,246.46,360.36,314.16,0.84416
290.04,250.28,355.81,316.05,0.6858
284.07,247.73,350.17,313.83,0.55081
276.36,254.92,345.72,324.28,0.4267
277.65,241.11,344.61,308.07,0.44533
270.16,244.72,341.1,315.66,0.45014
270.33,245.3,344.78,319.75,0.38182
266.49,244.98,341.05,319.53,0.39951
266.52,244.15,342.34,319.96,0.39773
267.31,249.33,343.52,325.54,0.40222
268.21,246.67,344.6,323.06,0.38119
270.56,251.24,346.05,326.74,0.37799
268.5,250.86,343.45,325.81,0.39454
271.25,252.07,345.63,326.45,0.52123
283,254,324,295,0.6503
280.78,253.27,321.12,293.61,0.634
286.37,251.95,329.66,295.23,0.66405
290.69,251.92,334.39,295.62,0.67846
291.57,254.8,336.32,299.55,0.68623
