290,272,349,331,1
287.73,266.5,345.76,324.52,0.97716
286.67,266.26,344.81,324.41,0.90364
279.09,258.86,335.18,314.95,0.84867
284.62,260.45,340.84,316.68,0.81006
287.7,258.5,340.75,311.55,0.76567
283.68,260.23,337.29,313.84,0.84491
284.52,262.42,339.72,317.62,0.81567
275.46,250.75,330.97,306.26,0.79071
277.5,255.13,333.4,311.03,0.78494
278.22,257.46,333.26,312.51,0.79123
276.13,250.15,332.41,306.42,0.73399
279.42,251.32,335.73,307.64,0.71465
278.58,247.73,333.08,302.23,0.6999
278.9,247.56,333.3,301.96,0.69958
279.6,251.98,334.2,306.58,0.7032
278.8,255.05,333.21,309.46,0.67199
280.88,256.09,335.93,311.14,0.66174
273.49,254.95,328.38,309.84,0.67064
278.25,257.07,333.36,312.17,0.69195
275.79,256.15,331.2,311.56,0.67742
272.89,257.02,328.1,312.23,0.66375
275.26,256.97,328.88,310.59,0.63248
272.06,255.63,325.48,309.04,0.62318
277.82,259.82,330.2,312.2,0.62453
274.05,255.18,326.86,307.99,0.7593
277.48,255.98,329.68,308.18,0.72154
276.67,258.72,331.04,313.1,0.67485
280.28,256.48,334.32,310.52,0.64762
281,255.44,335.78,310.22,0.63979
280.74,256.21,352.72,328.19,0.64659
279.35,261.05,352.04,333.74,0.75896
278.62,252.54,351.62,325.54,0.78879
272.17,254.8,346.75,329.38,0.80729
273.39,257.94,347.88,332.44,0.86168
270.21,245.74,345.53,321.06,0.8935
268.21,245.37,342.85,320.01,0.89244
266.23,252.53,342.56,328.86,0.89751
263.25,245.06,338.67,320.49,0.88691
264.79,248.19,340.2,323.6,0.86692
263.93,250.6,338.98,325.65,0.89147
265.95,245.77,341.12,320.93,0.91099
261.73,240.12,336.59,314.97,0.8817
265.96,243.67,341.4,319.11,0.85392
264.22,245.4,338.36,319.53,0.79303
265.38,239.25,339.28,313.15,0.81959
261.35,241.19,337.15,317,0.7507
261.17,244.2,335.46,318.49,0.73054
261.32,241.28,334.54,314.49,0.76172
262.75,242.39,337.63,317.26,0.81216
263.5,244.21,340.48,321.19,0.77641
273.38,255.17,333.96,315.75,0.64092
275.35,238.75,338.55,301.95,0.6311
272.25,237.5,336.58,301.83,0.59287
283.5,235.9,365,317.4,0.70415
249.33,242.33,320.33,313.33,0.8711
290.15,242.08,375.92,327.85,0.67995
289.08,234.76,368.57,314.24,0.69837
286.5,238.37,365.52,317.39,0.69056
282.54,235.75,360.63,313.84,0.78738
276.01,243.33,356.45,323.78,0.80079
276.4,228.6,354.87,307.08,0.81195
272.4,234.05,351.81,313.47,0.77427
274.16,237.02,353.82,316.68,0.77737
270.96,236.01,349.99,315.04,0.74103
271.08,236,349.9,314.83,0.74722
271.83,240.05,350.67,318.89,0.73554
272.52,238.77,350.47,316.72,0.75028
274.53,243.57,351.4,320.45,0.74415
271.73,242.22,349.19,319.68,0.71172
276.14,244.1,351.36,319.32,0.67206
275.62,242.98,350.81,318.17,0.67837
273.54,239.76,349.27,315.5,0.65103
280.42,241.7,352.95,314.22,0.65298
285.36,242.29,356.36,313.29,0.65683
284.46,243.39,357.45,316.38,0.65802
287.07,236.46,361.17,310.56,0.66438
289.49,241.15,363.43,315.09,0.66932
288.97,250.14,365.3,326.47,0.66831
281.23,246.62,357.81,323.2,0.68345
NaN,NaN,NaN,NaN,NaN
278.24,248.69,354.97,325.41,0.63628
273.54,247.91,350.1,324.47,0.66365
273.89,248.12,351.14,325.37,0.66885
270.61,244.2,347.58,321.17,0.69506
273.62,245.58,350.88,322.85,0.69567
272.47,246.78,349.52,323.83,0.72962
268.31,244.45,346.06,322.2,0.7016
272.25,250.75,349.14,327.63,0.72648
272.09,245.98,346.55,320.44,0.75947
272.08,246.39,347.03,321.34,0.73937
270.83,252.23,344.11,325.51,0.73073
271.78,246.16,344.23,318.61,0.7744
271.38,247.2,338.98,314.8,0.76984
275.27,249.65,354.65,329.04,0.64306
296,271,337,312,0.65103
292.96,266.24,337.17,310.44,0.6647
286.27,265.34,330.44,309.5,0.62805
284.73,267.66,330.32,313.24,0.62824
287.12,264.22,331.56,308.67,0.62351
277.31,253.51,348.43,324.63,0.65001
277.4,247.12,350.33,320.05,0.72296
276,251.29,351.74,327.03,0.72002
272.85,246.49,346.78,320.42,0.66526
273.03,247.68,346.26,320.91,0.74208
271.99,247.76,345.95,321.72,0.8184
271.66,243.89,346.76,318.99,0.80946
275.26,245.94,350.71,321.39,0.79887
274.17,256.22,339.72,321.77,0.76554
275.72,257.52,345.41,327.21,0.67298
308.8,271,383,345.2,0.65407
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
440,335,474,369,0.48574
445.48,336.78,478.94,370.25,0.52909
390.46,313.99,429.27,352.8,0.50656
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
270,246.58,355,331.58,0.62407
262.41,251.02,353.7,342.32,0.77749
NaN,NaN,NaN,NaN,NaN
257.06,252.48,336,331.42,0.63678
260.66,246.62,338.9,324.86,0.79721
255.71,254.17,334.35,332.82,0.77836
248.26,260.84,327.75,340.32,0.81814
247.93,260.52,325.66,338.25,0.86142
245.01,261.48,323.18,339.65,0.78881
247.6,257.1,323.29,332.79,0.87795
249.53,259.25,326,335.72,0.90131
251.23,260.07,327.87,336.72,0.86272
250.98,259.75,327.34,336.11,0.91291
251.19,256.24,328.19,333.23,0.93877
251.86,265.5,328.82,342.46,0.87325
250.53,264.75,326.85,341.07,0.87916
253.97,258.85,332.07,336.95,0.82486
252.3,261.57,328.78,338.04,0.81758
255.76,266.28,333,343.52,0.7451
252.16,259.38,329.17,336.39,0.73858
258.74,268.26,335.36,344.88,0.71877
255.29,258.48,333.15,336.35,0.68362
253.44,267.01,333.55,347.12,0.65486
256.49,267.25,335.7,346.46,0.63776
253.94,266.59,331.15,343.8,0.80025
264.41,282.35,343.05,360.99,0.83004
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
268.95,277.9,352.81,361.76,0.6047
269.08,292.73,349.27,372.93,0.76459
261.24,296.11,340.3,375.17,0.81447
261.35,287.01,343.82,369.47,0.75786
262.31,301.34,341.94,380.97,0.82059
259.34,293.69,336.78,371.13,0.8417
261.17,300.1,338.46,377.38,0.83899
261.08,297.15,341.21,377.28,0.76407
264.13,297.04,341.86,374.78,0.82359
265.2,301.19,342.34,378.33,0.845
265.95,295.24,343.1,372.38,0.76734
265.85,290.38,342.42,366.95,0.70542
267.7,293.09,343.44,368.82,0.70057
270.62,299.86,347.45,376.69,0.70766
270.84,295.72,345.79,370.66,0.68645
274.14,303,347.41,376.27,0.69661
271.1,301.33,346.17,376.4,0.69865
275.43,312.04,343.39,380,0.68835
287.53,313.5,351.96,377.94,0.6484
298.29,307.54,354.29,363.53,0.59145
320.02,317.14,376.24,373.36,0.55192
326.91,311.25,380.46,364.81,0.51889
312.51,311.03,368.8,367.32,0.54311
288,298.17,375.17,385.33,0.61126
278.85,289.74,363.22,374.1,0.68614
271.25,277.99,360.32,367.07,0.66112
268.77,273.28,359.47,363.98,0.67413
266.43,283.81,354.94,372.32,0.65086
268.14,272.08,360.07,364.01,0.67688
273.08,281.2,364.35,372.48,0.66871
270.26,279.89,359.99,369.63,0.71387
269.83,277.12,361.82,369.11,0.68836
272.57,283.22,363.76,374.41,0.68411
273.28,283.24,363.56,373.51,0.66407
275.78,288.18,363.69,376.09,0.68899
278.56,290.12,361.01,372.56,0.69198
282.43,294.26,361.14,372.97,0.6693
282.14,294.08,359.81,371.74,0.66673
290.01,310.16,362.19,382.34,0.66982
281.17,300.6,345.23,364.66,0.71805
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
218.45,330.36,301.64,413.55,0.61363
220.06,324.02,302.32,406.28,0.64553
211.61,333.04,298.87,420.29,0.80016
211.32,325.74,301.17,415.59,0.82069
215.15,333.11,308.11,426.07,0.72503
221.08,329.07,313.12,421.12,0.64863
219.67,325.1,311.25,416.67,0.66636
221.18,330.33,313.81,422.96,0.71704
219.86,324.64,311.1,415.88,0.83128
221.61,330.38,312.46,421.23,0.81389
223.88,325.26,314.9,416.27,0.73072
224.6,328.67,314.73,418.8,0.70744
222.89,324.34,313.2,414.65,0.69531
224.15,331.41,312.27,419.53,0.74452
228.78,336.26,315.93,423.41,0.71013
230.16,339.49,311.46,420.78,0.84903
230.22,345.81,311.24,426.83,0.83945
229.24,340.33,310.54,421.62,0.801
228.45,342.01,308.66,422.23,0.83005
236.2,347.3,314.1,425.2,0.85602
240.59,347.21,318.92,425.54,0.84259
243.3,345.61,320.14,422.44,0.78047
244.87,348.86,322.15,426.14,0.81149
245.52,352.15,322.9,429.52,0.86087
248.59,352.69,325.95,430.05,0.84017
252.73,354.84,328.59,430.7,0.86019
250.85,346.61,327.59,423.35,0.92641
251.3,349.17,328.43,426.31,0.9226
249.82,352.77,326.91,429.85,0.87986
247.92,351.12,324.57,427.77,0.84178
247.63,351.4,324.07,427.84,0.86015
245.8,353.93,321.23,429.36,0.85032
245.41,358.21,322.31,435.11,0.8512
245.55,357.12,322.69,434.26,0.87491
242.99,354.94,319.22,431.17,0.90339
241.2,355.61,317.77,432.18,0.83386
241.84,358.69,319.23,436.08,0.83128
244.73,356.29,321.74,433.3,0.85737
245.58,359.43,322.67,436.52,0.89004
247.01,352.68,323.04,428.71,0.89113
252.15,356.99,326.64,431.48,0.90075
250.5,354.76,325.85,430.12,0.87565
253.19,351.66,329.32,427.79,0.85054
255.57,346.29,333.51,424.23,0.86516
256.56,349.57,333.77,426.79,0.8517
260.51,341.38,338.72,419.59,0.81257
263.89,330.87,342.4,409.37,0.78632
266.57,321.03,344.1,398.57,0.80475
263.67,329.91,341.65,407.88,0.86788
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
248.67,317.67,339.67,408.67,0.66074
248.4,352.2,319.4,423.2,0.8035
250.5,358.5,315.5,423.5,0.44007
247,355,318,426,0.41201
NaN,NaN,NaN,NaN,NaN
243.5,284.13,340.5,381.13,0.60416
251.94,289.11,336.83,374,0.55832
248.82,309.28,329.93,390.39,0.72528
245.23,338.57,321.05,414.4,0.68905
244,331.85,329.11,416.96,0.7802
234.09,337.27,321.33,424.52,0.76304
238.74,334.04,329.16,424.46,0.82406
239.06,334.89,328.33,424.16,0.78131
240.08,337.47,332.02,429.41,0.72981
240.51,334.1,330.7,424.28,0.73978
240.52,337.95,330.25,427.68,0.78484
245.1,337.78,334.44,427.12,0.81157
240.1,337.83,329.32,427.04,0.771
245.24,344.75,333.93,433.44,0.75502
242.02,338.69,331.44,428.11,0.80144
241.62,342.65,332.37,433.4,0.77024
240.55,336.57,332.57,428.59,0.69972
237.68,330.44,333.22,425.97,0.67288
231.41,328.6,329.24,426.43,0.75986
232.11,330.47,328.45,426.82,0.75486
234.92,330.93,330.33,426.33,0.74505
231.82,333.9,325.54,427.61,0.75195
234.21,338.04,328.17,432,0.75733
232.77,336.47,324.93,428.62,0.74037
230.07,332.84,322.66,425.43,0.73905
232.75,333.88,324.6,425.72,0.75511
228.44,340.62,319.1,431.27,0.81451
228.8,336.85,322.46,430.51,0.80164
230.13,339.44,322.74,432.04,0.79051
231.91,337.64,325.87,431.6,0.7308
231.98,338.28,325.72,432.02,0.90517
233.2,340.61,325.35,432.77,0.82937
232.95,340.61,325.13,432.78,0.82741
237.24,340.9,329.54,433.2,0.80195
239.24,343.52,331.43,435.71,0.75958
235.72,343.2,326,433.48,0.77593
238.48,346.78,324.09,432.39,0.76453
246.76,357.71,328.43,439.39,0.75989
245.93,359.08,325.5,438.66,0.76962
243.67,339.76,334.25,430.35,0.75359
234.5,344.5,327.7,437.7,0.70803
219.23,343.22,327.03,451.02,0.72486
213.84,343.91,321.85,451.92,0.71306
209.09,340.41,318.02,449.34,0.72451
206.12,336.62,312.33,442.83,0.76293
199.6,345.01,297.81,443.22,0.7197
206.05,353.79,303.58,451.32,0.69097
206.68,348.92,302.24,444.49,0.69693
208.66,353.78,303.22,448.34,0.81581
207.78,354,299.17,445.39,0.78719
208.28,356.83,299.26,447.8,0.75278
213.09,361.07,304.31,452.28,0.80973
213,357.24,303.37,447.61,0.83798
215.11,359.6,303.68,448.17,0.80705
225.07,370.22,306.86,452,0.74895
227.4,377.28,298.93,448.81,0.68398
231.85,382.48,304.04,454.67,0.66509
231.35,363.52,306.05,438.22,0.86925
225.79,360.5,303.62,438.32,0.80156
220.12,360.79,302.31,442.99,0.74502
210.55,347.37,301.35,438.17,0.76017
204.49,352.47,295.11,443.09,0.74829
201.55,350.79,291.64,440.88,0.75564
199.62,353.15,290.06,443.59,0.74894
198.01,348.25,289.03,439.27,0.80795
197.44,351.2,287.63,441.39,0.80314
194.36,349.43,284.96,440.03,0.83324
190.14,353.27,280.77,443.9,0.77671
191.55,352.79,279.53,440.77,0.77975
192.39,353.22,280.81,441.64,0.76369
196.62,363.73,278.14,445.25,0.71443
199.96,363.28,277.31,440.63,0.65889
209.49,371.6,285.55,447.66,0.65321
221.45,368.88,298.91,446.35,0.69686
260.3,348.84,334.21,422.75,0.802
270.69,355.21,334.85,419.37,0.60402
262.59,354.65,330.49,422.54,0.68934
251.18,321.28,333.22,403.32,0.80719
253.53,315.73,347.79,409.99,0.73989
253.76,280.36,363.48,390.09,0.69463
270.75,321,356.75,407,0.67342
274.64,324.72,366.25,416.33,0.80701
276.89,319.63,370.81,413.54,0.77736
269.16,322.81,362.99,416.63,0.77279
273.31,324.42,364.2,415.3,0.79356
273.87,325.53,366.79,418.44,0.77733
278.43,325.09,371.03,417.69,0.79372
290.05,326.43,382.62,419,0.81746
288.03,327.75,380.87,420.59,0.83767
281.86,318.85,376.39,413.38,0.80927
276.99,319.01,370.34,412.37,0.82902
274.78,327.18,368.47,420.86,0.81445
285.76,325.85,379.93,420.02,0.80233
283.45,323.64,378.06,418.24,0.75725
283.31,320.34,374.94,411.96,0.77164
282.54,325.28,372.51,415.26,0.76783
282.63,321.38,371.51,410.26,0.70172
282.49,328.46,363.09,409.06,0.72923
282.89,333.84,362.88,413.83,0.73843
285.67,332.22,362.93,409.48,0.73009
285.91,325.45,373.82,413.36,0.59973
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
283,362,354,433,0.67448
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
277,346,362,431,0.65148
267.62,330.1,363.1,425.58,0.64788
265.27,336.78,359.82,431.33,0.76448
261.74,340.92,356.22,435.41,0.76104
264.62,337.29,359.57,432.24,0.77176
273.15,350.18,367.41,444.43,0.77555
275.51,338.7,369.36,432.56,0.78305
