1319,420,264,1
1320,413.98,258.82,0.92895
1321,411.64,257.24,0.89539
1322,418.12,256.13,0.90694
1323,420.39,262.07,0.90218
1324,419.14,262.8,0.94709
1325,413.71,261.26,0.90295
1326,418.12,261.72,0.84064
1327,418.3,262.37,0.8845
1328,416.29,257.8,0.89519
1329,421.53,260.53,0.87295
1330,423.6,266.05,0.87549
1331,420.65,267.57,0.89064
1332,416.47,268.89,0.86281
1333,420.09,268.07,0.89344
1334,424.75,266.8,0.88146
1335,424.91,265.36,0.89395
1336,424.71,271.16,0.89589
1337,425.69,274.08,0.89789
1338,422.85,272.39,0.8933
1339,420.51,268.16,0.84454
1340,423.38,264.95,0.82225
1341,425,263.48,0.75292
1342,423.62,262.11,0.72239
1343,422.56,263.35,0.6784
1344,427.12,264.67,0.90886
1345,427.99,267.12,0.82602
1346,427.36,265.94,0.77437
1347,427.98,263.19,0.7519
1348,429.73,264.78,0.7484
1349,429.13,267.99,0.76091
1350,428.37,271.62,0.74316
1351,427.64,272.76,0.71188
1352,429.28,270.94,0.71437
1353,427.52,268.64,0.69577
1354,427.88,270.98,0.72679
1355,432.83,273.28,0.71867
1356,433.92,276.01,0.64254
1357,433.02,276.72,0.6147
1358,433.72,274.84,0.61313
1359,436.11,273.02,0.61395
1360,435.42,274.61,0.62463
1361,435.44,277.18,0.64612
1362,439.84,277.47,0.63369
1363,440.56,274.49,0.64099
1364,437.8,275.97,0.63078
1365,438.54,275.2,0.66045
1366,439.04,275.55,0.666
1367,439.09,276.46,0.67649
1368,438.81,276.66,0.69395
1369,439.37,276.89,0.68853
1370,439.26,276.95,0.69041
1371,438.58,275.22,0.71316
1372,440.23,274.75,0.73342
1373,441.31,276.85,0.73358
1374,442.67,278.01,0.73081
1375,439.84,278.19,0.73032
1376,439.85,278.11,0.85164
1377,440.9,277.55,0.83358
1378,440.83,277.54,0.8175
1379,440.26,277.46,0.784
1380,440.34,277.48,0.76634
1381,439.99,277.32,0.74341
1382,438.89,277.71,0.77952
1383,440.32,276.9,0.80083
1384,441.13,277.16,0.79604
1385,439.58,278.11,0.77372
1386,439.34,278.63,0.79584
1387,439.19,278.13,0.81345
1388,437.85,277.77,0.82346
1389,440.61,277.74,0.7938
1390,440.11,277.39,0.78343
1391,439.88,276.97,0.82727
1392,441.55,277.08,0.83046
1393,443.69,281.12,0.85634
1394,442.01,280.5,0.88959
1395,442.97,279.56,0.9078
1396,444.95,281.19,0.92149
1397,444.49,282.57,0.91541
1398,443.17,282.01,0.93311
1399,444.35,280.32,0.94053
1400,443.96,280.3,0.93392
1401,444.54,282.26,0.90453
1402,444.66,282.78,0.90425
1403,446.05,282.04,0.87827
1404,444.92,281.28,0.87189
1405,443.36,281.69,0.79696
1406,442.67,281.89,0.80835
1407,441.77,281.83,0.74224
1408,439.17,283.06,0.72297
1409,439.18,282.75,0.71237
1410,440.01,282.23,0.70149
1411,440.14,281.93,0.70383
1412,438.43,282.28,0.70001
1413,437.63,283.07,0.69668
1414,438.24,282.26,0.70704
1415,437.88,281.24,0.72035
1416,438.38,282.17,0.76803
1417,438.33,282.38,0.81518
1418,435.89,282.12,0.81669
1419,436.75,281.19,0.80739
1420,435.25,281.56,0.77755
1421,435.21,281.91,0.74714
1422,435.3,281.33,0.71238
1423,436.27,279.81,0.70112
1424,434.91,278.6,0.7164
1425,436.74,277.64,0.73161
1426,435.46,277.81,0.75064
1427,433.75,275.63,0.73092
1428,433.94,274.52,0.75656
1429,434.2,273.26,0.72886
1430,435.14,273.61,0.67559
1431,435.75,272.78,0.66635
1432,433.96,272.08,0.66487
1433,434.96,273.12,0.93976
1434,435.07,272.95,0.92476
1435,435.63,273.04,0.92697
1436,435.19,273.77,0.92913
1437,435.73,272.29,0.92729
1438,435.66,272.73,0.9028
1439,435.84,273.1,0.87066
1440,435.82,272.94,0.86851
1441,436.38,271.24,0.88646
1442,436.67,271.28,0.85653
1443,436.17,271.73,0.82905
1444,437.04,270.53,0.75767
1445,435.54,270.02,0.81893
1446,434.76,268.47,0.79886
1447,435.53,268.38,0.75996
1448,434.87,270,0.77885
1449,434.73,268.13,0.74949
1450,434.24,267.61,0.75569
1451,433.82,267.92,0.72268
1452,432.23,267.01,0.70638
1453,432.58,267.59,0.7782
1454,434.18,266.76,0.79802
1455,434.58,267.27,0.78859
1456,433.42,268.87,0.86038
1457,432.32,269.37,0.8551
1458,431.05,266.31,0.84051
1459,429.57,267.81,0.8975
1460,429.32,269.94,0.88612
1461,431.89,270.73,0.85948
1462,429.88,270.64,0.84589
1463,428.96,270.5,0.82748
1464,428.89,270.33,0.78894
1465,429.54,271.83,0.78802
1466,427.68,271.37,0.76587
1467,427.37,272.01,0.77022
1468,428.77,271.81,0.79222
1469,427.13,272.71,0.80481
1470,428.09,274.04,0.80215
1471,427.19,274.34,0.79506
1472,428.19,275.41,0.78639
1473,427.6,275.2,0.7768
1474,426.57,277.17,0.77044
1475,426.44,278.87,0.78141
1476,427.49,278.56,0.78111
1477,424.51,280.13,0.71034
1478,425.27,280.73,0.71663
1479,425.11,280.74,0.69476
1480,424.94,280.99,0.71284
1481,425.03,281.17,0.72278
1482,426.23,281.44,0.73924
1483,426.48,282.01,0.7365
1484,426.19,282.54,0.71979
1485,426.5,282.06,0.71045
1486,420,297,0.65443
1487,422.05,287.3,0.66602
1488,423.19,287.37,0.64223
1489,422.15,286.22,0.64221
1490,421.77,285.46,0.65116
1491,420.8,286.19,0.65298
1492,421.39,285.67,0.65947
1493,421.72,285.4,0.656
1494,422.18,285.8,0.64675
1495,422.48,287.57,0.65633
1496,421.62,287.29,0.65746
1497,419.94,287.09,0.67974
1498,420.44,287.57,0.65739
1499,422.42,287,0.6658
1500,422.47,287.25,0.67312
1501,423.24,287.91,0.67079
1502,422.88,287.77,0.67883
1503,421.31,286.02,0.69132
1504,419.78,285.98,0.68706
1505,419.99,285.51,0.69591
1506,420.19,285.51,0.69413
1507,422.82,286.44,0.68571
1508,422.01,286.71,0.68647
1509,422.28,287.29,0.70549
1510,420.45,287.76,0.6805
1511,416.69,288.72,0.66409
1512,419.43,287.38,0.72652
1513,420.27,287.44,0.71987
1514,419.16,286.77,0.74929
1515,418.61,286.82,0.74536
1516,418.52,286.66,0.7529
1517,416.77,286.75,0.79255
1518,418.93,286.82,0.77697
1519,416.31,285.69,0.76887
1520,414.02,286.23,0.71439
1521,411.26,285.85,0.73433
1522,411.38,285.62,0.85887
1523,410.64,286.16,0.86785
1524,412.44,286.37,0.79007
1525,413.02,285.79,0.77898
1526,412.34,286.5,0.77286
1527,411.81,285.83,0.75272
