224,349.5,187.5,1
225,347.98,186.49,0.98084
226,350.19,182.67,0.94682
227,348.36,181.83,0.93762
228,346.96,182.43,0.95647
229,348.91,182.26,0.93118
230,352.89,181.59,0.92433
231,352.23,182.1,0.83178
232,350.88,184.67,0.84317
233,350.33,184.39,0.86116
234,352.26,183.46,0.89172
235,351.1,183.54,0.895
236,348.07,184.09,0.90979
237,348.58,183.95,0.84733
238,352.28,181.65,0.87979
239,352.14,182.6,0.83983
240,348.75,184.06,0.86028
241,349.13,184.42,0.84804
242,348.57,184.9,0.85749
243,347.72,184.91,0.79608
244,344.94,187.04,0.81869
245,345.19,189.6,0.83072
246,350.94,190.32,0.84049
247,352.17,191.74,0.85206
248,350.32,190.88,0.84336
249,353.15,192.9,0.78252
250,356.48,197.88,0.77447
251,360.57,204.58,0.80836
252,362.02,209.67,0.69979
253,-1,-1,-1
254,366.5,224,0.6938
255,362.47,220.07,0.60724
256,360.14,209.48,0.74542
257,360.55,204.52,0.72624
258,362.42,210.49,0.67281
259,360.49,210.69,0.68587
260,360.19,208.3,0.76794
261,357.45,203.34,0.78217
262,358.29,200.21,0.7989
263,357.63,201.17,0.74008
264,353.13,200.91,0.88143
265,351.12,199.01,0.82646
266,357.18,191.13,0.86723
267,362.12,190.75,0.85166
268,367.82,196.74,0.7308
269,368.74,199.98,0.61634
270,372.83,200.24,0.69992
271,377.78,195.2,0.75396
272,384.37,186.12,0.79894
273,392.88,178.13,0.74014
274,405.71,175.61,0.71272
275,421.83,168.16,0.58506
276,425.26,166.11,0.92693
277,428.7,165.63,0.82669
278,430.76,162.58,0.75482
279,430.47,161.93,0.71827
280,427.06,164.75,0.79002
281,421.35,171.34,0.681
282,420.08,175.25,0.72882
283,-1,-1,-1
284,-1,-1,-1
285,-1,-1,-1
286,-1,-1,-1
287,-1,-1,-1
288,419.5,162.5,0.6979
289,420.54,165.23,0.70526
290,433.39,159.39,0.71186
291,436.86,159.14,0.76213
292,436.3,155.06,0.74778
293,437.41,152.69,0.73534
294,441.18,146.68,0.81308
295,441.07,144.98,0.77075
296,441.55,144.91,0.78645
297,443.86,144.61,0.82056
298,444.44,137.82,0.79796
299,445.49,136.14,0.82947
300,445.51,132.78,0.82878
301,446.48,131.19,0.80861
302,449.19,131.98,0.81783
303,450.44,137.06,0.85667
304,449.96,140.82,0.83157
305,449.86,141.5,0.8454
306,452.04,145.41,0.86305
307,453.19,146.62,0.87125
308,453.28,150.86,0.83297
309,452.6,157.77,0.83239
310,453.5,164.84,0.80813
311,453.78,166.76,0.80223
312,453.63,169.76,0.81373
313,453.28,177.01,0.78371
314,454.59,180.72,0.80038
315,453.65,188.48,0.83291
316,451.82,193.75,0.79436
317,450.25,196.74,0.95776
318,445.88,201.68,0.94932
319,448.2,201.64,0.94686
320,446.62,201,0.87414
321,446.34,201.26,0.77461
322,446.85,200.27,0.80589
323,449.18,199.85,0.77813
324,448.6,200.75,0.77767
325,448.02,203.71,0.74397
326,446.44,202.31,0.79491
327,445.51,201.87,0.77399
328,444.71,202.19,0.79202
329,445.3,204.5,0.74454
330,446.44,204.68,0.73223
331,447.4,203.32,0.71918
332,446.92,204.1,0.72474
333,444.17,206.13,0.70121
334,444.63,206.52,0.67355
335,442.06,205.06,0.63409
336,440.63,206.8,0.90091
337,438.61,206.67,0.90462
338,436.3,206.07,0.89754
339,429.24,207.61,0.85453
340,427.09,208.45,0.83286
341,425.1,205.86,0.81973
342,427.74,205.62,0.84437
343,425.17,203.18,0.82037
344,422.64,201.38,0.82377
345,424.45,200.8,0.76321
346,421.05,198.6,0.80423
347,422.63,200.89,0.79725
348,420.26,204.16,0.80173
349,418.57,205.06,0.79404
350,417.68,205.93,0.79071
351,415.52,208,0.79563
352,413.54,209.4,0.8196
353,413.38,208.88,0.77642
354,413.95,207.44,0.7785
355,407.77,207.51,0.74719
356,400.44,210.94,0.71873
357,398.29,211.6,0.76479
358,395.19,207.39,0.71098
359,393.18,203.55,0.65126
360,388.06,199.4,0.76323
361,385.84,202.36,0.80517
362,383.07,205.29,0.73609
363,381.17,203.01,0.69556
364,378.94,199.9,0.70771
365,377.82,198.93,0.74641
366,377.82,198.29,0.73311
367,373.95,196.29,0.7069
368,373.47,192.77,0.69226
369,372.44,191.57,0.69067
370,371.32,190.23,0.67768
371,371.48,190.91,0.63101
372,368.37,192.31,0.62757
373,367.54,191.84,0.63672
374,368.32,193.61,0.66662
375,365.44,193.76,0.66268
376,362.72,196.47,0.63726
377,362.41,196.99,0.63426
378,361.94,195.79,0.61485
379,361.64,196.79,0.626
380,361.83,196.78,0.62052
381,362.07,196.43,0.6392
382,359.54,191.7,0.6302
383,358.73,192.32,0.66252
384,358.98,193.49,0.64107
385,358.55,195.22,0.64475
386,359.27,194.71,0.63269
387,359.1,194.85,0.58956
388,358.51,192.52,0.59263
389,359.67,196.73,0.65139
390,359.68,196.83,0.63735
391,360.19,196.07,0.63262
392,359.89,196.43,0.63607
393,359.88,198.13,0.6342
394,359.44,197.92,0.62916
395,359.09,196.45,0.63147
396,361.35,195.43,0.62818
397,362.73,195.91,0.63662
398,361.49,195.45,0.65013
399,360.85,197.69,0.63545
400,360.7,197.37,0.63532
401,359.99,194.83,0.63471
402,360.92,194.66,0.63145
403,360.36,195.41,0.63619
404,359.51,195.55,0.6436
405,361.64,195.76,0.63757
406,361.37,194.68,0.64576
407,361.92,195.88,0.64261
408,361.8,195.23,0.64875
409,361.56,195.47,0.63381
410,360.04,196.51,0.62754
411,360.41,194.6,0.63965
412,361.6,197.69,0.61256
413,361.86,195.16,0.61898
414,362.3,196.05,0.60831
415,362.5,195.29,0.60596
416,361.19,195.35,0.60693
417,359.69,190.72,0.62836
418,354.61,182.32,0.6087
419,354.45,178.17,0.63218
420,354.7,175.28,0.63903
421,352.22,173.54,0.64154
422,350.17,172.17,0.67033
423,351.19,165.93,0.73445
424,347.65,159.55,0.73004
425,346.76,157.06,0.70781
426,345.09,149.68,0.62614
427,345.64,141.15,0.5158
428,342.97,136.63,0.85014
429,337.73,129.94,0.81019
430,337.33,129.2,0.77523
431,336.21,127.89,0.76238
432,337.87,128.98,0.74894
433,337.4,126.81,0.68658
434,335.37,128.66,0.65133
435,335.53,130.1,0.64767
436,333.51,128.63,0.62104
437,335.46,122.93,0.80771
438,337.86,113.84,0.61838
439,340.46,118.39,0.62287
440,339.06,120.06,0.65783
441,340.35,125.59,0.81875
442,339.74,126.84,0.78273
443,340.12,131,0.78173
444,340.32,133.78,0.7693
445,339.48,140.74,0.68867
446,339.3,141.17,0.65963
447,340.22,147.37,0.69995
448,341.51,147.62,0.68856
449,344.01,154.57,0.60571
450,343.64,157.49,0.58318
451,343.72,153.1,0.80532
452,344.51,154.06,0.78785
453,343.58,155.49,0.79778
454,346.89,155.03,0.78346
455,349.39,156.33,0.76684
456,348.57,155.59,0.74086
457,349.94,159.41,0.71617
458,351.68,166.11,0.69531
459,354.56,170.98,0.66512
460,361.61,172.24,0.58712
461,366.53,171.17,0.85963
462,366.65,172.96,0.8138
463,366.77,173.25,0.7819
464,364.26,174.86,0.71176
465,363.93,174.22,0.6315
466,361.39,178.02,0.87691
467,359.47,177.93,0.84034
468,359.44,175.26,0.85128
469,357.46,166.87,0.82286
470,358.27,163.81,0.81047
471,360.7,162.93,0.80378
472,359.19,162.08,0.81279
473,360.45,162.24,0.70561
474,366.58,162.13,0.68076
475,363.36,160.59,0.64935
476,351,186,0.67534
477,345.64,184.17,0.65623
478,342.76,187.19,0.66159
479,343.78,187.39,0.64101
480,348.3,152.9,0.64211
481,343.78,154.91,0.63479
482,344,154.86,0.62032
483,341.89,152.72,0.57894
484,339.82,152.99,0.59262
485,340.25,153.44,0.56529
486,341.02,156.67,0.57911
487,342.3,155.35,0.55091
488,342.09,153.35,0.50012
489,344,179,0.57407
490,342.5,140.5,0.57557
491,341.77,141.93,0.63539
492,338.05,137.36,0.66912
493,328.38,131.28,0.66692
494,327.81,133.23,0.61617
495,327.3,131.94,0.61233
496,328.2,129.79,0.62342
497,331.51,123.34,0.60121
498,329.39,119.63,0.54964
499,331.38,117.83,0.56782
500,331.48,118.09,0.57577
501,327.5,90,0.52932
502,326.64,87.514,0.5042
503,325.63,87.8,0.51487
504,330.14,88.351,0.50246
505,329.36,87.153,0.51469
506,327.49,89.921,0.51673
507,325.63,87.594,0.48684
508,316.5,93.5,0.67124
509,317.5,103.5,0.52515
510,294.5,101,0.45974
511,297,125,0.56907
512,294.4,127.8,0.5646
513,-1,-1,-1
514,-1,-1,-1
515,-1,-1,-1
516,-1,-1,-1
517,-1,-1,-1
518,-1,-1,-1
519,-1,-1,-1
520,-1,-1,-1
521,-1,-1,-1
522,-1,-1,-1
523,-1,-1,-1
524,-1,-1,-1
525,-1,-1,-1
526,-1,-1,-1
527,-1,-1,-1
528,-1,-1,-1
529,-1,-1,-1
530,-1,-1,-1
531,-1,-1,-1
532,-1,-1,-1
533,-1,-1,-1
534,-1,-1,-1
535,341.5,169,0.74477
536,343.24,170.93,0.91262
537,350.12,172.4,0.87061
538,354.63,176.19,0.7032
539,358.52,175.68,0.50803
540,361,174.53,0.76805
541,363.69,172.37,0.67525
542,367.57,170.56,0.68227
543,370.42,168.33,0.70314
544,373.83,160.04,0.62993
545,376.05,155.28,0.73984
546,378.63,154.29,0.72292
547,390.86,152.86,0.72008
548,-1,-1,-1
549,-1,-1,-1
550,401,140.5,0.66054
