405.08,240.56,43,38
398.14,237.7,43,38
390.72,232.35,43,38
399.32,234.01,43,38
402.85,241.24,43,38
401.59,239.11,43,38
394.23,235.32,43,38
402.56,238.31,43,38
405.8,241.07,43,38
399.99,232,43,38
406.12,235.91,43,38
408.17,243.62,43,38
404.89,242.59,43,38
399.27,240.59,43,38
410.29,248.33,43,38
411.64,242.17,43,38
410.54,239.19,43,38
414.99,249.6,43,38
408.34,244.13,43,38
409.14,245.97,43,38
402.57,238.7,43,38
405.49,235.86,43,38
406.04,234.53,43,38
405.09,233.62,43,38
398.11,231.09,43,38
402.01,232.74,43,38
403.08,236.65,43,38
401.33,234.98,43,38
404.74,233.57,43,38
405.55,234.05,43,38
409.91,240.89,43,38
403.42,241.29,43,38
401.79,242.35,43,38
402.05,240.89,43,38
398.17,238.75,43,38
398.96,242.66,43,38
407.6,245.56,43,38
409.09,248.11,43,38
404.49,247.1,43,38
409.08,247.28,43,38
409.54,243.16,43,38
411.15,245.97,43,38
412.31,248.91,43,38
416.74,249.01,43,38
414.96,245.67,43,38
414.34,245.41,43,38
414.07,243.94,43,38
414.52,243.64,43,38
414.58,243.41,43,38
414.13,244.65,43,38
414.48,245.2,43,38
416.49,246.53,43,38
415.93,243.59,43,38
419.41,246.29,43,38
422.74,247.8,43,38
418.91,246.35,43,38
414.88,246.05,43,38
418.45,248.79,43,38
420.45,247.75,43,38
422.95,249.94,43,38
419.75,248.37,43,38
417.75,245.25,43,38
416.43,245.14,43,38
415.77,249.34,43,38
418.9,248.18,43,38
419.26,248.9,43,38
418.26,250.42,43,38
416.62,250.58,43,38
414.96,250.03,43,38
416.15,249.76,43,38
416.96,249.99,43,38
417.93,249.25,43,38
418.51,248.06,43,38
419.93,249.21,43,38
421.7,251.22,43,38
418.61,249.47,43,38
416.87,248.72,43,38
418.68,249.47,43,38
419.48,251.73,43,38
418.01,250.34,43,38
418.32,249.27,43,38
417.11,249.13,43,38
416.27,251.47,43,38
417.37,251.86,43,38
416.02,250.73,43,38
412.42,249.87,43,38
409.94,250.19,43,38
408.55,249.77,43,38
405.79,250.14,43,38
403.82,250.04,43,38
405.09,250.22,43,38
405.51,249.06,43,38
407.09,249.71,43,38
404.82,249.02,43,38
404.51,250.62,43,38
406.17,249.11,43,38
405.2,249.47,43,38
405.96,247.01,43,38
407.44,246.81,43,38
404.89,246.75,43,38
408.53,248.22,43,38
407.89,245.13,43,38
409.5,246.72,43,38
409.4,245.23,43,38
409.4,244.14,43,38
406.57,242,43,38
406.33,240.56,43,38
405.64,240.45,43,38
402.95,240.82,43,38
404.65,238.94,43,38
406.41,236.63,43,38
404.32,235.62,43,38
404.49,236.68,43,38
404.59,236.08,43,38
403.73,235.03,43,38
402.9,234.79,43,38
399.74,235.76,43,38
399.29,237.12,43,38
395.84,239.75,43,38
397.66,237.55,43,38
396.37,240.08,43,38
398.49,240.26,43,38
400.23,235.57,43,38
401.16,232.85,43,38
402.26,233.81,43,38
402.37,232.02,43,38
401.88,232,43,38
400.27,230.77,43,38
399.09,229.95,43,38
399.64,229.86,43,38
398.27,226.32,43,38
396.45,228.36,43,38
395.96,226.34,43,38
392.53,226.54,43,38
392.42,228.28,43,38
395.6,224.89,43,38
394.07,226.67,43,38
389.64,230.85,43,38
387.88,231.73,43,38
385.18,228.22,43,38
386.65,230.89,43,38
385.25,233.88,43,38
386.93,235.89,43,38
386.77,234.49,43,38
385.7,235.25,43,38
386.24,235.92,43,38
384.93,234.59,43,38
382.92,236.27,43,38
381.99,233.93,43,38
381.72,234.19,43,38
382.15,234.85,43,38
382.2,237.72,43,38
382.19,234.49,43,38
383.73,239.46,43,38
383.02,236.56,43,38
383.23,238.03,43,38
382.72,240.07,43,38
382.74,240.66,43,38
379.59,240.89,43,38
379.86,240.35,43,38
378.27,243.16,43,38
380.36,242.63,43,38
379.57,240.61,43,38
381.2,242.2,43,38
380.03,244.58,43,38
379.37,244.33,43,38
379.44,241.29,43,38
379.3,243.46,43,38
378.48,245.54,43,38
380.13,245.62,43,38
378.08,244.01,43,38
376.97,245.22,43,38
375.67,243.56,43,38
376.61,244.08,43,38
377.34,244.96,43,38
375.56,245.55,43,38
376.61,246.57,43,38
374.93,244.85,43,38
373.33,246.39,43,38
374.91,246.64,43,38
374.93,246.32,43,38
374.31,245.25,43,38
375.23,245.88,43,38
375.09,246.36,43,38
372.86,245.97,43,38
371.1,245.05,43,38
371.34,243.81,43,38
371.97,243.31,43,38
375.57,246.27,43,38
375.4,244,43,38
376.16,244.35,43,38
375.69,245.15,43,38
371.73,246.91,43,38
374.32,245,43,38
374.48,244.65,43,38
376.01,244.57,43,38
376.39,244.57,43,38
375.1,244.35,43,38
373.39,244.86,43,38
374.41,244.88,43,38
371.48,244.4,43,38
367.94,243.98,43,38
365.99,246.07,43,38
368.34,245.38,43,38
367.71,246.44,43,38
369.16,245.83,43,38
369.93,244.77,43,38
367.88,245.53,43,38
366.5,243.61,43,38
367.19,245.75,43,38
366.64,243.58,43,38
365.27,244.43,43,38
362.96,242.37,43,38
361.08,244.52,43,38
358.97,242.81,43,38
358.88,242.72,43,38
355.88,238.04,43,38
357.16,236.85,43,38
356.11,240.51,43,38
354.71,239.69,43,38
356.87,241.27,43,38
